"subjects"	"S"	"prime"	"R"	"rt"
"10"	"male"	"nose"	"male"	0.459461181061636
"10"	"female"	"nose"	"female"	0.47879468775603
"10"	"male"	"nose"	"female"	0.539578161655722
"10"	"male"	"moustache"	"male"	0.879054084836537
"10"	"male"	"moustache"	"male"	0.771677024727763
"10"	"female"	"moustache"	"male"	0.683670857716302
"10"	"female"	"moustache"	"female"	0.48468987253701
"10"	"male"	"nose"	"male"	0.983176258868505
"10"	"male"	"nose"	"male"	0.432086436133272
"10"	"male"	"nose"	"male"	1.25320770081935
"10"	"female"	"moustache"	"female"	0.542163472708721
"10"	"female"	"nose"	"female"	0.591209169344252
"10"	"male"	"moustache"	"male"	0.834718714915511
"10"	"female"	"nose"	"male"	2.06922821705227
"10"	"female"	"nose"	"female"	0.474251658075678
"10"	"female"	"moustache"	"male"	0.677802703309272
"10"	"male"	"nose"	"female"	0.477470020906889
"10"	"female"	"nose"	"female"	0.553204716244105
"10"	"female"	"nose"	"male"	0.531301018257412
"10"	"female"	"moustache"	"male"	0.553516222297274
"10"	"male"	"nose"	"male"	0.578537999184223
"10"	"female"	"moustache"	"female"	0.691838164815095
"10"	"male"	"nose"	"male"	1.02167826542198
"10"	"male"	"nose"	"female"	0.532221580929817
"10"	"male"	"nose"	"female"	0.888532068420899
"10"	"female"	"moustache"	"male"	1.06542333702923
"10"	"male"	"moustache"	"male"	0.690455116829942
"10"	"male"	"nose"	"female"	0.921745608179181
"10"	"male"	"moustache"	"male"	0.786948482504864
"10"	"female"	"nose"	"female"	0.519764852743156
"10"	"male"	"nose"	"male"	0.599773092695847
"10"	"female"	"moustache"	"female"	0.481318704369131
"10"	"male"	"moustache"	"female"	0.520104658985356
"10"	"male"	"nose"	"male"	1.33041908448436
"10"	"male"	"nose"	"female"	1.37668636701838
"10"	"male"	"moustache"	"male"	0.749818637236003
"10"	"female"	"moustache"	"male"	0.708313548277144
"10"	"male"	"nose"	"female"	0.481343074476307
"10"	"female"	"nose"	"female"	0.63838540730429
"10"	"female"	"nose"	"male"	1.08325446870585
"10"	"male"	"nose"	"female"	0.780573075172445
"10"	"female"	"moustache"	"female"	1.27916584123968
"10"	"female"	"moustache"	"female"	0.675884269100498
"10"	"male"	"moustache"	"male"	1.90804857635699
"10"	"female"	"nose"	"female"	0.614586586626539
"10"	"female"	"nose"	"female"	0.4260742831715
"10"	"male"	"moustache"	"male"	0.762711545821705
"10"	"male"	"moustache"	"female"	1.29651515788694
"10"	"male"	"moustache"	"female"	0.766755815378192
"10"	"male"	"moustache"	"male"	0.811331872754694
"10"	"male"	"nose"	"male"	0.46254820528066
"10"	"female"	"nose"	"female"	1.01041485558435
"10"	"female"	"moustache"	"female"	0.764791196783738
"10"	"female"	"moustache"	"female"	2.93544045761095
"10"	"female"	"moustache"	"female"	0.525375682763383
"10"	"male"	"nose"	"male"	0.827143154690665
"10"	"male"	"moustache"	"male"	0.785271028202218
"10"	"female"	"nose"	"female"	0.81570835045187
"10"	"female"	"nose"	"female"	0.664843124952979
"10"	"male"	"moustache"	"male"	0.902191837147558
"10"	"male"	"moustache"	"male"	0.905642077598345
"10"	"male"	"moustache"	"female"	0.7645000309967
"10"	"female"	"moustache"	"female"	0.744464423618964
"10"	"female"	"nose"	"male"	0.531864963643645
"10"	"male"	"nose"	"male"	0.49627030310872
"10"	"male"	"nose"	"female"	1.48248364129479
"10"	"male"	"moustache"	"female"	1.10966230353149
"10"	"male"	"moustache"	"male"	0.502123922128849
"10"	"male"	"nose"	"male"	0.403276444701167
"10"	"female"	"nose"	"female"	0.813212800669093
"10"	"male"	"moustache"	"male"	0.845088622946398
"10"	"male"	"nose"	"male"	0.995301354856309
"10"	"female"	"moustache"	"female"	0.521916837626891
"10"	"female"	"moustache"	"female"	0.480098606695308
"10"	"female"	"moustache"	"male"	1.7913447478751
"10"	"male"	"moustache"	"female"	0.553934786671097
"10"	"male"	"moustache"	"male"	0.426687067650854
"10"	"male"	"nose"	"male"	0.689314088410535
"10"	"male"	"nose"	"male"	1.06636013674012
"10"	"male"	"nose"	"male"	0.56650544424836
"10"	"female"	"moustache"	"female"	0.619416168231464
"10"	"female"	"nose"	"female"	0.669647138272807
"10"	"female"	"nose"	"female"	1.07902894050867
"10"	"female"	"nose"	"female"	0.875171687981044
"10"	"female"	"nose"	"male"	0.461260167493499
"10"	"female"	"nose"	"female"	1.39693342892435
"10"	"male"	"nose"	"male"	0.626513610722682
"10"	"male"	"nose"	"male"	0.58975795225299
"10"	"female"	"moustache"	"female"	0.579203473485767
"10"	"male"	"nose"	"male"	0.67975465590824
"10"	"male"	"nose"	"male"	0.65370449210838
"10"	"male"	"moustache"	"female"	0.713892626532825
"10"	"female"	"nose"	"female"	0.587929156412365
"10"	"male"	"nose"	"male"	0.553541971935284
"10"	"female"	"nose"	"female"	0.596767395786976
"10"	"male"	"nose"	"male"	0.609643070740427
"10"	"male"	"nose"	"male"	0.622418573596331
"10"	"male"	"nose"	"male"	0.756247739433308
"10"	"female"	"nose"	"female"	0.463444525831701
"10"	"female"	"nose"	"female"	0.890514926621408
"10"	"female"	"nose"	"female"	0.590316789896665
"10"	"male"	"nose"	"female"	0.824632510231746
"10"	"male"	"moustache"	"male"	0.552345505508624
"10"	"male"	"moustache"	"female"	0.511153601701378
"10"	"female"	"nose"	"female"	0.647813311762094
"10"	"female"	"moustache"	"female"	0.989012389747157
"10"	"male"	"nose"	"male"	2.59506535629257
"10"	"male"	"nose"	"male"	1.80586192731435
"10"	"male"	"moustache"	"female"	0.71082250377074
"10"	"female"	"nose"	"female"	0.592915752727671
"10"	"male"	"nose"	"male"	0.831219653474321
"10"	"male"	"moustache"	"female"	0.550285721787927
"10"	"male"	"nose"	"male"	0.722696063070036
"10"	"male"	"moustache"	"male"	1.14187611841797
"10"	"male"	"moustache"	"female"	0.54490081735422
"10"	"male"	"moustache"	"female"	0.645420150122949
"10"	"female"	"moustache"	"male"	0.796241881556882
"10"	"female"	"nose"	"male"	0.703473597823611
"10"	"male"	"moustache"	"female"	0.887803805746641
"10"	"female"	"nose"	"female"	1.53867675807424
"10"	"female"	"moustache"	"female"	0.534030429916124
"10"	"male"	"moustache"	"female"	0.613639756673733
"10"	"female"	"moustache"	"female"	0.464490107432173
"10"	"male"	"moustache"	"male"	0.665145574733942
"10"	"male"	"moustache"	"male"	0.60718158505405
"10"	"female"	"moustache"	"male"	0.561678081309369
"10"	"female"	"nose"	"female"	0.605169076157323
"10"	"female"	"nose"	"female"	0.460865979635529
"10"	"female"	"moustache"	"female"	0.822622999205097
"10"	"male"	"moustache"	"male"	0.881835107991672
"10"	"male"	"moustache"	"female"	0.442997886925972
"10"	"female"	"nose"	"female"	0.577723414948245
"10"	"female"	"nose"	"male"	0.453922106008073
"10"	"female"	"nose"	"female"	0.938784912690879
"10"	"female"	"nose"	"female"	0.608911865987184
"10"	"female"	"nose"	"female"	1.60753707704575
"10"	"female"	"moustache"	"male"	0.565832434422418
"10"	"female"	"nose"	"female"	0.708021315957805
"10"	"male"	"nose"	"female"	0.525253553695018
"10"	"male"	"moustache"	"male"	0.433117387888226
"10"	"male"	"moustache"	"male"	0.689418084644347
"10"	"male"	"moustache"	"male"	0.492034377210859
"10"	"male"	"nose"	"male"	0.471015063199298
"10"	"female"	"moustache"	"female"	0.508620744393576
"10"	"female"	"moustache"	"female"	0.696235075316412
"10"	"male"	"moustache"	"male"	0.822500519769029
"10"	"male"	"nose"	"female"	0.788227256470251
"10"	"female"	"nose"	"female"	0.497271484039109
"10"	"female"	"nose"	"female"	0.582662606800216
"10"	"female"	"nose"	"female"	0.527444864589315
"10"	"female"	"moustache"	"female"	0.54879583842049
"10"	"female"	"nose"	"female"	0.931120978450709
"10"	"female"	"moustache"	"female"	0.77593563309488
"10"	"male"	"moustache"	"female"	0.613251113161483
"10"	"female"	"moustache"	"female"	0.864567302084047
"10"	"male"	"nose"	"male"	0.516708508441217
"10"	"male"	"moustache"	"male"	1.57422688437438
"10"	"female"	"nose"	"female"	0.957060280630972
"10"	"female"	"nose"	"female"	0.690405306502811
"10"	"female"	"nose"	"female"	0.722620011120489
"10"	"female"	"nose"	"male"	0.810083225778811
"10"	"male"	"moustache"	"female"	0.424188362588231
"10"	"female"	"moustache"	"female"	0.725510753208245
"10"	"male"	"nose"	"male"	0.614520833745082
"10"	"male"	"moustache"	"female"	1.41839116631129
"10"	"male"	"nose"	"male"	0.560503197132056
"10"	"female"	"nose"	"male"	0.924914192306721
"10"	"female"	"moustache"	"female"	1.48955988472343
"10"	"female"	"nose"	"female"	0.999653989411109
"10"	"female"	"nose"	"female"	0.519252467811717
"10"	"female"	"moustache"	"male"	0.501430228670002
"10"	"female"	"nose"	"female"	1.06165254173022
"10"	"male"	"moustache"	"female"	0.475383822094224
"10"	"female"	"moustache"	"male"	0.538575900052786
"10"	"male"	"nose"	"male"	0.54067764163955
"10"	"male"	"moustache"	"male"	0.99661532349151
"10"	"female"	"moustache"	"male"	0.768369135402191
"10"	"male"	"nose"	"female"	1.18906759571041
"10"	"male"	"moustache"	"male"	0.612788563978801
"10"	"female"	"nose"	"female"	0.887570572585278
"10"	"female"	"moustache"	"female"	0.667905711824216
"10"	"male"	"moustache"	"male"	1.48661853341665
"10"	"female"	"nose"	"male"	0.638072465032767
"10"	"female"	"moustache"	"female"	0.63483001216773
"10"	"male"	"moustache"	"female"	0.552812668495038
"10"	"male"	"moustache"	"female"	0.42366323095357
"10"	"female"	"moustache"	"female"	0.931161285620163
"10"	"male"	"moustache"	"female"	1.25281023196256
"10"	"female"	"nose"	"female"	0.600190613217464
"10"	"male"	"moustache"	"male"	0.554790374130371
"10"	"male"	"moustache"	"female"	0.556229779554199
"10"	"male"	"moustache"	"male"	0.837906532858831
"10"	"male"	"moustache"	"female"	0.874918879938285
"10"	"male"	"nose"	"female"	0.771628688441889
"10"	"female"	"nose"	"male"	0.957902211651894
"10"	"female"	"moustache"	"female"	0.465950009012471
"10"	"female"	"moustache"	"female"	1.65897116675011
"10"	"female"	"nose"	"female"	0.53250896437128
"10"	"male"	"nose"	"male"	1.27640757572214
"10"	"female"	"moustache"	"male"	0.556921730941849
"10"	"male"	"nose"	"male"	0.578977494097405
"10"	"female"	"moustache"	"female"	0.441355231771532
"10"	"female"	"moustache"	"male"	0.907546289251246
"10"	"male"	"nose"	"male"	0.882987109769033
"10"	"male"	"nose"	"male"	0.85782063812465
"10"	"male"	"nose"	"female"	0.683884730353175
"10"	"male"	"moustache"	"female"	0.398310374461081
"10"	"female"	"nose"	"female"	0.572367187996333
"10"	"female"	"moustache"	"male"	1.52922979895119
"10"	"male"	"nose"	"male"	0.693978861717616
"10"	"female"	"nose"	"female"	1.82583918076951
"10"	"male"	"nose"	"male"	0.574438079372591
"10"	"male"	"nose"	"female"	0.500662388105251
"10"	"female"	"nose"	"female"	0.517454352712438
"10"	"female"	"nose"	"female"	2.29666085858155
"10"	"female"	"moustache"	"female"	0.514261659102679
"10"	"female"	"moustache"	"female"	0.476338857503655
"10"	"male"	"moustache"	"female"	1.10325084299361
"10"	"male"	"moustache"	"male"	0.499251233375514
"10"	"female"	"moustache"	"female"	0.536504539574025
"10"	"male"	"moustache"	"male"	0.608453310703753
"10"	"female"	"nose"	"male"	0.536839391258892
"10"	"female"	"nose"	"female"	0.445480667959496
"10"	"female"	"moustache"	"female"	0.759300916266467
"10"	"female"	"moustache"	"female"	1.2390064660968
"10"	"male"	"nose"	"male"	0.732958601889225
"10"	"female"	"nose"	"female"	0.65646923085892
"10"	"male"	"nose"	"male"	1.522008940784
"10"	"female"	"moustache"	"female"	0.783882384638918
"10"	"male"	"moustache"	"male"	1.63419787785016
"10"	"male"	"nose"	"female"	0.629593009452154
"10"	"male"	"moustache"	"female"	0.812911934475803
"10"	"male"	"nose"	"male"	0.483586632362223
"10"	"female"	"nose"	"female"	0.631503190887969
"10"	"male"	"nose"	"male"	1.16428409097452
"10"	"male"	"nose"	"male"	0.556778332292369
"10"	"male"	"moustache"	"female"	0.58809136753944
"10"	"male"	"nose"	"female"	0.694259122171514
"10"	"female"	"moustache"	"female"	0.637424684824607
"10"	"female"	"moustache"	"female"	0.439631981497493
"10"	"female"	"nose"	"female"	0.719082977542631
"10"	"male"	"nose"	"male"	0.469007311440836
"10"	"male"	"nose"	"male"	0.497657671070186
"10"	"male"	"moustache"	"female"	0.568314226514028
"10"	"female"	"moustache"	"female"	0.815697931944364
"10"	"male"	"nose"	"male"	0.411272538901101
"10"	"female"	"moustache"	"female"	0.842023764674356
"10"	"male"	"moustache"	"male"	0.644484122243075
"10"	"female"	"nose"	"female"	0.47871376743734
"10"	"male"	"moustache"	"male"	0.560927180890558
"10"	"female"	"nose"	"female"	0.942161033051856
"10"	"female"	"moustache"	"female"	0.434865069442698
"10"	"male"	"moustache"	"male"	1.16927666775507
"10"	"female"	"nose"	"female"	0.715877699105654
"10"	"male"	"moustache"	"male"	0.458973419466158
"10"	"male"	"nose"	"female"	0.429351107483245
"10"	"male"	"moustache"	"male"	0.77559942453977
"10"	"female"	"moustache"	"female"	0.679543921774208
"10"	"male"	"moustache"	"male"	0.609584969509886
"10"	"female"	"moustache"	"female"	0.440934434812553
"10"	"female"	"moustache"	"male"	0.98627108494483
"10"	"male"	"moustache"	"female"	0.935958314772454
"10"	"female"	"nose"	"female"	0.607933489255802
"10"	"male"	"nose"	"female"	0.891299955101252
"10"	"female"	"nose"	"female"	0.511670770880983
"10"	"male"	"nose"	"male"	0.524156697946253
"10"	"female"	"nose"	"female"	0.619429558612019
"10"	"male"	"nose"	"male"	1.35230206697521
"10"	"female"	"nose"	"female"	1.76851980982813
"10"	"female"	"moustache"	"female"	1.1535953999504
"10"	"male"	"nose"	"female"	0.56407458423957
"10"	"male"	"moustache"	"female"	1.00825212664835
"10"	"male"	"moustache"	"female"	0.69597711287902
"10"	"male"	"moustache"	"male"	0.97415418984647
"10"	"female"	"nose"	"female"	0.815974294893805
"10"	"female"	"nose"	"female"	0.671334839139134
"10"	"male"	"moustache"	"female"	0.538627589944003
"10"	"female"	"moustache"	"male"	0.513414056622823
"10"	"male"	"moustache"	"male"	0.736072149770915
"10"	"male"	"moustache"	"female"	0.601303989133889
"10"	"male"	"moustache"	"male"	0.764847465504547
"10"	"female"	"moustache"	"female"	0.585988155510635
"10"	"male"	"nose"	"male"	0.539254361679688
"10"	"male"	"nose"	"male"	0.628699774174125
"10"	"female"	"moustache"	"female"	0.456807400669749
"10"	"female"	"moustache"	"female"	0.841839150915689
"10"	"male"	"moustache"	"male"	0.437607522924606
"10"	"male"	"moustache"	"male"	1.04919277373235
"10"	"male"	"nose"	"male"	0.698885399381415
"10"	"male"	"nose"	"male"	0.900775180705616
"10"	"male"	"nose"	"female"	0.452200658156423
"10"	"female"	"nose"	"female"	0.836919672670647
"10"	"female"	"moustache"	"female"	0.534685057664751
"10"	"female"	"moustache"	"female"	0.739102316444222
"10"	"male"	"moustache"	"male"	0.8378662701932
"10"	"female"	"nose"	"female"	0.655502930669972
"10"	"male"	"moustache"	"female"	0.488770880565599
"10"	"male"	"moustache"	"male"	0.691423825020344
"10"	"male"	"moustache"	"male"	0.481995678575044
"10"	"female"	"nose"	"male"	0.569741028364548
"10"	"male"	"nose"	"male"	0.470771393768015
"10"	"male"	"nose"	"male"	1.01872565883214
"10"	"female"	"moustache"	"female"	0.649761041656958
"10"	"female"	"moustache"	"female"	0.936775890253697
"10"	"male"	"moustache"	"male"	1.14215318207738
"10"	"male"	"moustache"	"male"	1.5314645675641
"10"	"female"	"nose"	"male"	0.573069414268621
"10"	"female"	"moustache"	"female"	1.44571103176012
"10"	"female"	"moustache"	"female"	0.839785889443007
"10"	"male"	"nose"	"male"	0.551103117833267
"10"	"female"	"nose"	"female"	0.839107298738171
"10"	"female"	"moustache"	"female"	0.664679533576533
"10"	"female"	"nose"	"female"	0.579052355990728
"10"	"female"	"nose"	"female"	0.809494838896071
"10"	"male"	"nose"	"male"	1.1795911171681
"10"	"female"	"nose"	"male"	0.51087193328382
"10"	"male"	"nose"	"male"	0.966016841002493
"10"	"female"	"moustache"	"female"	0.89525105542778
"10"	"female"	"nose"	"male"	0.945510087929828
"10"	"female"	"nose"	"female"	0.541963705431032
"10"	"female"	"moustache"	"female"	1.09176279732386
"10"	"female"	"nose"	"female"	0.719794570541584
"10"	"female"	"nose"	"female"	0.888126504430563
"10"	"female"	"nose"	"male"	0.794338549939424
"10"	"female"	"moustache"	"male"	0.77157418792817
"10"	"female"	"nose"	"male"	0.906680794001331
"10"	"male"	"moustache"	"female"	1.23641671777442
"10"	"male"	"moustache"	"female"	0.478904740215207
"10"	"female"	"moustache"	"female"	0.43422393420376
"10"	"female"	"moustache"	"male"	0.721947493485697
"10"	"female"	"moustache"	"female"	0.779764604784442
"10"	"female"	"moustache"	"female"	0.613571163445341
"10"	"female"	"moustache"	"male"	0.757572049633072
"10"	"male"	"nose"	"female"	0.756356095342816
"10"	"female"	"nose"	"male"	0.83905653650841
"10"	"male"	"nose"	"female"	0.609039928913591
"10"	"male"	"nose"	"female"	1.00107678209237
"10"	"male"	"moustache"	"male"	0.655549060586178
"10"	"male"	"moustache"	"male"	0.543465215048524
"10"	"male"	"nose"	"female"	0.609030156071311
"10"	"female"	"moustache"	"female"	0.567769498040042
"10"	"female"	"moustache"	"female"	1.29876185590187
"10"	"female"	"moustache"	"female"	1.00254319159242
"10"	"female"	"moustache"	"female"	0.528804312676353
"10"	"male"	"nose"	"male"	0.450775437298018
"10"	"male"	"nose"	"female"	0.914413026175047
"10"	"male"	"moustache"	"female"	0.636074078044203
"10"	"male"	"nose"	"male"	1.1178097560181
"10"	"female"	"moustache"	"female"	0.412625845419302
"10"	"male"	"moustache"	"female"	0.770136733428652
"10"	"male"	"moustache"	"female"	0.488696305228602
"10"	"male"	"nose"	"male"	0.689277612388839
"10"	"female"	"nose"	"female"	0.976980981014065
"10"	"female"	"nose"	"female"	0.712918194021687
"10"	"female"	"moustache"	"female"	1.01632597884617
"10"	"female"	"moustache"	"male"	1.4841762170385
"10"	"male"	"nose"	"male"	0.682806573481853
"10"	"female"	"moustache"	"female"	0.769676042363026
"10"	"female"	"nose"	"male"	1.12630621236518
"10"	"female"	"nose"	"female"	0.681057263142129
"10"	"male"	"moustache"	"male"	0.892524499094485
"10"	"female"	"moustache"	"female"	0.880975760559949
"10"	"male"	"nose"	"male"	0.566163363969587
"10"	"female"	"nose"	"female"	0.431563262337225
"10"	"male"	"moustache"	"female"	0.492948622839288
"10"	"male"	"moustache"	"male"	0.620663934505862
"10"	"male"	"nose"	"male"	1.1386485567962
"10"	"male"	"moustache"	"female"	0.472031839341763
"10"	"female"	"nose"	"female"	0.430201259923887
"10"	"female"	"nose"	"female"	0.725264403304698
"10"	"female"	"nose"	"male"	0.959039987927121
"10"	"male"	"moustache"	"female"	0.5572832985686
"10"	"male"	"moustache"	"female"	1.01829897371436
"10"	"female"	"moustache"	"female"	1.78615683649468
"10"	"male"	"nose"	"male"	0.567081769936023
"10"	"female"	"nose"	"female"	0.406601596500147
"10"	"male"	"nose"	"male"	1.37932070972924
"10"	"female"	"moustache"	"female"	1.48360929613298
"10"	"male"	"moustache"	"male"	0.813354675300133
"10"	"female"	"nose"	"male"	0.586835769050206
"10"	"female"	"nose"	"female"	0.753262151881425
"10"	"female"	"moustache"	"female"	0.751233609330954
"10"	"male"	"nose"	"male"	0.473598260178165
"10"	"male"	"nose"	"female"	2.2099559590282
"10"	"male"	"nose"	"female"	0.711443420021498
"10"	"male"	"nose"	"male"	0.617766773998676
"10"	"male"	"nose"	"male"	0.420634060778765
"10"	"male"	"moustache"	"male"	0.806497873043469
"10"	"female"	"nose"	"female"	2.24113884027621
"10"	"male"	"moustache"	"male"	0.534746172483074
"10"	"male"	"nose"	"male"	0.735713649741978
"10"	"male"	"nose"	"female"	0.642344705497875
"10"	"female"	"moustache"	"female"	0.546399438082697
"10"	"male"	"nose"	"male"	0.428351029195626
"10"	"male"	"nose"	"male"	0.607221412873841
"10"	"male"	"nose"	"female"	0.756019190216994
"10"	"female"	"nose"	"female"	0.52748308405312
"10"	"male"	"moustache"	"male"	0.505153817550742
"10"	"male"	"nose"	"male"	0.787614637912301
"10"	"female"	"moustache"	"female"	0.431423867136756
"10"	"female"	"nose"	"female"	1.16037259460624
"10"	"female"	"moustache"	"female"	0.400941201391562
"10"	"female"	"nose"	"female"	0.73704056662654
"10"	"male"	"moustache"	"male"	0.485241639517457
"10"	"male"	"nose"	"female"	0.743397598464667
"10"	"female"	"moustache"	"female"	0.449335164731877
"10"	"male"	"moustache"	"male"	0.626344456639255
"10"	"female"	"moustache"	"male"	1.11717221049791
"10"	"female"	"moustache"	"female"	0.439216479993828
"10"	"female"	"nose"	"female"	0.624144939175113
"10"	"female"	"nose"	"female"	1.12428902781766
"10"	"male"	"moustache"	"male"	0.592355382469166
"10"	"male"	"moustache"	"male"	1.00202096209985
"10"	"female"	"nose"	"female"	0.453258524877485
"10"	"male"	"nose"	"male"	1.00810771476275
"10"	"male"	"moustache"	"male"	0.606938601796872
"10"	"male"	"nose"	"male"	0.641264666756444
"10"	"female"	"moustache"	"female"	0.424471171623802
"10"	"female"	"moustache"	"female"	0.617495285592199
"10"	"male"	"nose"	"male"	0.597778041715005
"10"	"female"	"moustache"	"female"	0.529556084040275
"10"	"female"	"moustache"	"female"	0.454728554063476
"11"	"female"	"nose"	"female"	0.557016720879826
"11"	"female"	"nose"	"male"	0.790434319658259
"11"	"female"	"moustache"	"female"	0.447565554339134
"11"	"male"	"nose"	"male"	0.345771431405521
"11"	"male"	"moustache"	"male"	0.307717062751333
"11"	"female"	"nose"	"male"	0.548072759702543
"11"	"female"	"moustache"	"female"	0.536474952859457
"11"	"female"	"nose"	"female"	0.328717247255442
"11"	"female"	"moustache"	"female"	0.293849822531196
"11"	"male"	"moustache"	"female"	0.651308413525086
"11"	"female"	"moustache"	"male"	0.367050962736752
"11"	"male"	"nose"	"male"	0.547889656777481
"11"	"female"	"nose"	"female"	0.303064642430003
"11"	"female"	"moustache"	"female"	0.583552856214074
"11"	"male"	"moustache"	"female"	0.606573504776058
"11"	"female"	"nose"	"male"	0.784333953254425
"11"	"male"	"nose"	"female"	0.455188975698565
"11"	"female"	"moustache"	"male"	0.264522118639175
"11"	"female"	"moustache"	"female"	0.338167058065741
"11"	"female"	"moustache"	"female"	0.500083809634505
"11"	"male"	"moustache"	"male"	0.375228950250232
"11"	"female"	"moustache"	"female"	0.247393249737567
"11"	"female"	"moustache"	"male"	0.285267546745291
"11"	"female"	"moustache"	"female"	0.421246479441881
"11"	"female"	"moustache"	"male"	0.249345814393917
"11"	"female"	"moustache"	"female"	0.664854031235518
"11"	"male"	"nose"	"male"	0.654032782892192
"11"	"male"	"moustache"	"male"	0.982138404977745
"11"	"female"	"nose"	"female"	0.94445037980699
"11"	"male"	"moustache"	"female"	0.277100104732514
"11"	"male"	"moustache"	"male"	0.544268388403662
"11"	"male"	"nose"	"female"	0.415621988004868
"11"	"male"	"nose"	"male"	0.421001501721561
"11"	"male"	"nose"	"male"	1.25989234080472
"11"	"female"	"moustache"	"female"	1.67133650285029
"11"	"female"	"moustache"	"female"	0.566288560948317
"11"	"male"	"nose"	"male"	0.393874091097598
"11"	"female"	"moustache"	"male"	0.337616519308186
"11"	"female"	"moustache"	"female"	0.520790668654
"11"	"female"	"moustache"	"male"	0.444623499748947
"11"	"male"	"moustache"	"male"	1.04872595531414
"11"	"female"	"moustache"	"female"	0.217805937346461
"11"	"female"	"moustache"	"female"	0.287495783851977
"11"	"male"	"nose"	"male"	0.375912858594967
"11"	"female"	"moustache"	"female"	0.721384659245999
"11"	"female"	"moustache"	"female"	0.331290827773762
"11"	"male"	"moustache"	"female"	0.670507932458697
"11"	"female"	"nose"	"female"	0.547716114374863
"11"	"male"	"nose"	"female"	0.45737825221325
"11"	"male"	"nose"	"male"	0.828654197030505
"11"	"female"	"moustache"	"male"	0.286449695888949
"11"	"female"	"moustache"	"female"	0.418272048785832
"11"	"male"	"moustache"	"male"	0.487624564490921
"11"	"male"	"nose"	"male"	1.097666490044
"11"	"female"	"moustache"	"male"	0.459990896816183
"11"	"female"	"nose"	"female"	1.68440304753036
"11"	"female"	"moustache"	"male"	0.351666926324998
"11"	"male"	"nose"	"female"	0.439733434851821
"11"	"male"	"moustache"	"female"	0.294224664446017
"11"	"male"	"moustache"	"male"	0.358508579135186
"11"	"female"	"nose"	"female"	0.273942123464439
"11"	"male"	"moustache"	"male"	0.679876624270466
"11"	"male"	"moustache"	"male"	0.434482584151099
"11"	"male"	"nose"	"male"	0.536795448900601
"11"	"male"	"moustache"	"male"	0.688650229595574
"11"	"male"	"nose"	"male"	0.364089249909718
"11"	"female"	"nose"	"female"	0.362565969674127
"11"	"male"	"moustache"	"female"	0.326898246598089
"11"	"male"	"moustache"	"male"	0.287104641091155
"11"	"female"	"moustache"	"male"	0.839545999180121
"11"	"male"	"nose"	"female"	0.317543244740835
"11"	"male"	"moustache"	"female"	0.534163220931456
"11"	"female"	"moustache"	"female"	0.418367260691488
"11"	"female"	"moustache"	"male"	0.264655448308886
"11"	"male"	"nose"	"male"	0.277052543016766
"11"	"male"	"nose"	"male"	0.420944650892169
"11"	"male"	"nose"	"female"	0.606126618525707
"11"	"female"	"nose"	"female"	0.363578774506219
"11"	"female"	"nose"	"male"	0.309719724749491
"11"	"female"	"nose"	"male"	1.05839883772179
"11"	"female"	"nose"	"female"	0.304062578682007
"11"	"male"	"nose"	"female"	0.454184255413742
"11"	"female"	"nose"	"male"	0.323814837730946
"11"	"male"	"nose"	"male"	1.27217102672265
"11"	"female"	"moustache"	"male"	0.311533103744378
"11"	"female"	"nose"	"male"	0.286496856164543
"11"	"male"	"moustache"	"male"	0.36722523108474
"11"	"male"	"moustache"	"male"	0.261379697257119
"11"	"female"	"moustache"	"female"	0.295611742546031
"11"	"male"	"nose"	"female"	0.961303267268781
"11"	"male"	"nose"	"female"	0.461664371398667
"11"	"female"	"nose"	"male"	0.628638396964249
"11"	"female"	"nose"	"male"	0.801534358142043
"11"	"female"	"moustache"	"male"	1.2213044424588
"11"	"female"	"nose"	"male"	0.486219995401162
"11"	"male"	"nose"	"male"	0.331136233936101
"11"	"female"	"nose"	"male"	0.291263235668393
"11"	"female"	"nose"	"female"	0.308266602295797
"11"	"male"	"moustache"	"male"	0.901653457166785
"11"	"male"	"moustache"	"male"	0.643205752032769
"11"	"male"	"nose"	"male"	0.397386704331307
"11"	"male"	"nose"	"female"	0.398250509808738
"11"	"female"	"moustache"	"male"	0.486069850340162
"11"	"female"	"moustache"	"female"	0.262041840468421
"11"	"female"	"nose"	"female"	0.613427482548456
"11"	"male"	"moustache"	"female"	0.596775371604354
"11"	"male"	"moustache"	"female"	0.613836604996943
"11"	"female"	"moustache"	"male"	0.33813146604572
"11"	"male"	"nose"	"female"	0.247009946962783
"11"	"male"	"moustache"	"female"	0.672807193347631
"11"	"male"	"moustache"	"female"	0.693508852992117
"11"	"female"	"nose"	"female"	0.267480658335447
"11"	"male"	"nose"	"female"	0.311418059394032
"11"	"male"	"nose"	"male"	0.26934002929282
"11"	"male"	"nose"	"female"	1.08868639929699
"11"	"female"	"nose"	"male"	0.892709656624562
"11"	"female"	"nose"	"male"	0.80165278131027
"11"	"female"	"moustache"	"female"	0.305393876028434
"11"	"female"	"nose"	"male"	0.44923880130904
"11"	"male"	"moustache"	"male"	1.27574983634548
"11"	"male"	"nose"	"male"	0.377080454599755
"11"	"male"	"nose"	"female"	0.631421948615568
"11"	"female"	"moustache"	"female"	0.369533511871325
"11"	"male"	"moustache"	"female"	0.388857306727498
"11"	"male"	"moustache"	"female"	0.664122282276085
"11"	"male"	"moustache"	"male"	0.565063743584787
